die Durchführung einer sowohl hinsichtlich der Befragungsinhalte als auch der Zahl der	69.47991943359375	284.15289306640625	11.63995361328125	457.68194580078125	20
einbezogenen Haushalte breit angelegten Wiederholungsbefragung von Haushalten im unteren	69.47991943359375	298.67291259765625	11.63995361328125	457.6993408203125	20
Einkommensbereich (unteres Quintil) sowie die Analyse der Befragungsdaten. Die Untersuchung	69.47991180419922	313.31292724609375	11.63995361328125	457.7023391723633	20
soll Informationen über den Verlauf dynamischer Prozesse der Armutsentstehung und -	69.47991943359375	327.95294189453125	11.639984130859375	457.71612548828125	20
überwindung liefern, die in dieser Form bisher nicht zur Verfügung stehen ...“2	69.47994995117188	340.2303771972656	13.882537841796875	367.0199890136719	20
Das NIEP wurde in einem ersten Befragungszyklus auf sechs Befragungswellen mit einem etwa	69.47994995117188	359.9928894042969	11.6400146484375	457.6977233886719	20
halbjährlichen Befragungsrhythmus angelegt. Die Feldphase startete mit den Interviews der	69.47994995117188	374.6329040527344	11.6400146484375	457.6935729980469	20
ersten Welle Ende November 1998 und wurde Anfang Juni 2002 mit der sechsten Welle abge-	69.47994995117188	389.2729187011719	11.6400146484375	457.7160949707031	20
schlossen. Abgeleitet aus einem Auftrag des Bundestages zur Fortsetzung und Weiterentwick-	69.47994995117188	403.79290771484375	11.6400146484375	457.7160949707031	20
lung der Armuts- und Reichtumsberichterstattung3 geht es nun um eine Erörterung der Frage, ob	69.47994995117188	416.0704040527344	14.002532958984375	457.7178039550781	20
und inwieweit das aus Mitteln der Fachressortforschung unterhaltene NIEP den Zielen der	69.47991943359375	433.07293701171875	11.6400146484375	457.68695068359375	20
Armutsberichterstattung gerecht wird, welche Defizite weiterhin bestehen und wie diese	69.47991943359375	447.5929260253906	11.6400146484375	457.6873779296875	20
Informationslücken geschlossen werden können. Dabei muss nicht nur in Betracht gezogen	69.47991943359375	462.2329406738281	11.6400146484375	457.71075439453125	20
werden, wie das NIEP diesen Zielen angepasst werden kann, sondern auch, ob es bessere Alter-	69.47991943359375	476.8729553222656	11.6400146484375	457.71612548828125	20
nativen gibt. Grundsätzlich besteht hierzu die Möglichkeit, die neben dem NIEP bereits vorhan-	69.47994995117188	491.3929443359375	11.6400146484375	457.7160949707031	20
denen Informationsquellen durch Erweiterung oder Ergänzung den Anforderungen der Armuts-	69.47994995117188	506.032958984375	11.6400146484375	457.7160949707031	20
berichterstattung anzupassen.	69.47994995117188	520.6729736328125	11.6400146484375	136.92300415039062	20
Abschnitt 2 enthält eine Zusammenstellung allgemeiner Anforderungen an die Armutserfassung,	69.47994995117188	538.1929931640625	11.6400146484375	457.6886901855469	20
eine Bestandsaufnahme der bisher vorhandenen Individualdatensätze mit ihren Vorzügen und	69.47994995117188	552.7129516601562	11.6400146484375	457.6479187011719	20
Schwächen, sowie konzeptionelle Überlegungen zur Verbesserung der Datengrundlage. Auf-	69.47994995117188	567.3529663085938	11.6400146484375	457.7160949707031	20
grund der besonderen Bedeutung, die der Erfassung der Armutsdynamik beizumessen ist, wird in	69.47994995117188	581.992919921875	11.639984130859375	457.3810729980469	20
diesem Kapitel gesondert auf das Problem der Dauerverzerrung von Bestandsdaten eingegangen.	69.47994995117188	596.512939453125	11.639999389648438	457.7196350097656	20
Abschließend werden zwei konkrete Vorschläge und eine Mischvariante zur Neukonzeption der	69.47998046875	611.1529541015625	11.639999389648438	457.6845703125	20
Datengewinnung auf der Mikroebene entwickelt. Der folgende Abschnitt enthält eine empirisch	69.47998046875	625.79296875	11.639999389648438	457.56756591796875	20
gestützte Validierung der vorgeschlagenen Konzepte. Diese liefert die Argumente für eine	69.47997283935547	640.31298828125	11.639999389648438	457.7016067504883	20
abschließende vergleichende Bewertung. Die Dokumentation der verhältnismäßig umfangreichen	69.47998046875	654.9529418945312	11.639999389648438	457.29302978515625	20
Auszählungen findet sich im Tabellenanhang.	69.47998046875	669.5929565429688	11.639999389648438	213.36569213867188	20
1 Vergleiche Kortmann/Stubig (1999).	69.47999572753906	717.8092041015625	11.382225036621094	153.44375610351562	21
2 Kortmann et al. (2002).	69.47999572753906	728.96923828125	11.502220153808594	101.11097717285156	21
3 Vergleiche Deutscher Bundestag (1999).	69.47998046875	740.1292114257812	11.502220153808594	168.45309448242188	21
3	521.2799682617188	760.1926879882812	11.640007019042969	5.82000732421875	22
Mikrodaten für die Armutsberichterstattung	307.0799865722656	72.89898681640625	11.6400146484375	219.96170043945312	23
2	69.47998046875	118.56610107421875	13.67999267578125	7.6060791015625	24
Mikrodaten für die Armutsberichterstattung – Defizite und Wege	104.51998138427734	118.56610107421875	13.67999267578125	416.13053131103516	25
2.1 Allgemeine Anforderungen an eine Abbildung von Armut und ihrer Dynamik	69.48001098632812	140.0054931640625	11.6400146484375	453.7555236816406	26
Zur Definition des Phänomens Armut gibt es weder eine amtliche Festlegung noch eine	69.48001098632812	157.4327392578125	11.63995361328125	457.6976013183594	26
einheitliche Auffassung in der Sozialwissenschaft. Die am häufigsten angewandte Definition	69.48001098632812	171.9527587890625	11.63995361328125	457.6803894042969	26
beruht auf dem Begriff der relativen Armut. Menschen gelten als arm, wenn sie ein in Relation zu	69.48001098632812	186.5927734375	11.63995361328125	457.6281433105469	26
den Lebensverhältnissen des Landes gesetztes sozio-kulturelles Minimum unterschreiten. Aus	69.48001098632812	201.2327880859375	11.63995361328125	457.5613098144531	26
dieser Definition lässt sich neben einem rein materiellen Ansatz der Lebenslagenansatz herleiten,	69.48001098632812	215.7528076171875	11.63995361328125	457.3262023925781	26
wie er auch dem ersten Armuts- und Reichtumsbericht der Bundesregierung zugrunde liegt.4	69.48001098632812	228.03021240234375	14.0025634765625	430.739990234375	26
Zu den nichtmonetären Aspekten, die im Lebenslagenansatz zusätzlich zur monetären Dimension	69.48001098632812	247.912841796875	11.63995361328125	457.4119567871094	26
Berücksichtigung finden, gehören vor allem Bildung, Erwerbstätigkeit, Gesundheit und soziale	69.48001098632812	262.5528564453125	11.63995361328125	457.6690979003906	26
Netzwerke.5 Betroffene Personen unterliegen in diesem Sinne neben den ungenügenden finan-	69.48001098632812	274.83026123046875	13.882568359375	457.7160949707031	26
ziellen Ressourcen einer multiplen sozialen Deprivation. Die Operationalisierung der Lebens-	69.48001098632812	291.712890625	11.63995361328125	457.7160949707031	26
lagenindikatoren ist jedoch oft nur indirekt möglich.6 Deswegen orientiert sich die primäre	69.48001098632812	303.99029541015625	14.0025634765625	457.6766662597656	26
Abgrenzung in der Praxis häufig am Haushaltseinkommen als vergleichsweise leicht objektivier-	69.48001098632812	320.87286376953125	11.6400146484375	457.7160949707031	26
barem Kriterium. Dies ist insofern gerechtfertigt als die Möglichkeiten der Bedarfsdeckung in	69.48001098632812	335.51287841796875	11.6400146484375	457.6890563964844	26
vielen Fällen monetärer Art sind oder sich in monetären Äquivalenten ausdrücken lassen.	69.48001098632812	350.15289306640625	11.6400146484375	457.6781311035156	26
Zwischen den Möglichkeiten der Teilhabe am gesellschaftlichen Leben und der Höhe des	69.48001098632812	364.6728820800781	11.6400146484375	457.6882629394531	26
Einkommens gibt es einen engen Zusammenhang. In diesem Sinne ist die Verwendung des	69.48001098632812	379.3128967285156	11.6400146484375	457.6955261230469	26
Lebenslagenansatzes zu verstehen als die Erfassung weiterer sozialer Unterversorgungslagen	69.48001098632812	393.9529113769531	11.6400146484375	457.7030944824219	26
einer Population mit geringen finanziellen Ressourcen. Damit wird es möglich, das gesamte	69.48002624511719	408.472900390625	11.6400146484375	457.69300842285156	26
Ausmaß an Unterversorgung gesellschaftlichen Lebens zu beschreiben.	69.48002624511719	423.1129150390625	11.6400146484375	331.8829803466797	26
Bei der Erfassung von Armut mittels Befragungsinstrumenten treten zusätzliche praktische	69.48001098632812	440.6329040527344	11.6400146484375	457.6766662597656	26
Schwierigkeiten auf. Standardisierte Erhebungen sprechen in der Regel „mittelschichtspezifische	69.48002624511719	455.2729187011719	11.6400146484375	457.6815948486328	26
Verhaltensformen“7 an, was gerade im untersten Einkommensbereich zu sozial selektiven	69.48002624511719	467.5503845214844	13.882537841796875	457.68373107910156	26
Verweigerungen oder Befragungsausfällen führen kann. So setzt die Stichprobenziehung häufig	69.48003387451172	484.43292236328125	11.6400146484375	457.56934356689453	26
eine „normale“ oder „stabile“ Wohnsituation voraus. Menschen außerhalb dieses Musters werden	69.48002624511719	499.07293701171875	11.6400146484375	457.4783477783203	26
tendenziell unzureichend erfasst. Ähnliches gilt für Ausländer, Pflegebedürftige, Kranke oder	69.48002624511719	513.5928955078125	11.6400146484375	457.5970001220703	26
Behinderte, die zudem ein erhöhtes Armutsrisiko aufweisen. Dadurch entsteht der häufig	69.48004150390625	528.23291015625	11.6400146484375	457.55792236328125	26
beobachtete „Mittelstandsbias“ vieler Befragungen.8 Dieses Problem wird im Rahmen eines	69.48004150390625	540.5104370117188	14.00250244140625	457.6812744140625	26
Längsschnittdesigns noch verschärft. Personen in extremer Armut sind mit einer Wieder-	69.48005676269531	557.3929443359375	11.6400146484375	457.7161102294922	26
holungsbefragung praktisch nicht erreichbar. Diese Gruppe wird deshalb von der weiteren	69.48007202148438	572.032958984375	11.6400146484375	457.6765441894531	26
Betrachtung ausgeblendet.	69.4800796508789	586.6729736328125	11.639999389648438	123.24945831298828	26
4 Vergleiche z.B. Hauser/Neumann (1992) oder Dietz (1997).	69.47999572753906	695.3692016601562	11.382293701171875	244.03977966308594	27
5 Vergleiche Bundesministerium für Arbeit und Sozialordnung (2001).	69.47999572753906	706.5292358398438	11.502220153808594	280.39915466308594	27
6 Vergleiche Andreß (1999).	69.47998046875	717.8092041015625	11.382232666015625	114.33682250976562	27
7 Siehe Isengard (2002).	69.47997283935547	728.96923828125	11.502220153808594	97.52971649169922	27
8 Vergleiche Schnell (1997)	69.47997283935547	740.1292114257812	11.502220153808594	112.05036163330078	27
4	521.2799682617188	760.1926879882812	11.640007019042969	5.82000732421875	28
Mikrodaten für die Armutsberichterstattung	307.0799865722656	72.89898681640625	11.6400146484375	219.96170043945312	29
Aus den Stärken und Schwächen der bislang vorliegenden Datensätze lässt sich ein Katalog von	69.47998046875	110.75274658203125	11.63995361328125	457.68798828125	30
Kriterien ableiten, der bei den konzeptionellen Überlegungen Berücksichtigung finden sollte:	69.47998046875	125.39276123046875	11.63995361328125	434.0520935058594	30
• Konzentration auf die Zielgruppe: Je breiter ein Erhebungsinstrument, desto schlechter	86.99996948242188	142.63348388671875	11.91925048828125	440.1564025878906	30
dürfte die Armutspopulation erfasst sein.	104.51995849609375	157.55279541015625	11.63995361328125	190.78475952148438	30
• Zielgruppenspezifisches Erhebungsprogramm: Zur Abbildung von Lebenslagen ist	86.99993896484375	174.79351806640625	11.91925048828125	440.17388916015625	30
speziell im Armutsbereich eine ausführliche Erfassung einzelner und kumulierter	104.51994323730469	189.59283447265625	11.63995361328125	422.64210510253906	30
Deprivation erforderlich.	104.51994323730469	204.23284912109375	11.63995361328125	116.51719665527344	30
• detaillierte Einkommens-, Vermögens- und Schuldeninformationen: Dieser Gesichtspunkt	86.99995422363281	221.47357177734375	11.91925048828125	440.04136657714844	30
besitzt eine besondere Bedeutung im Hinblick auf die Wirkung des Transfersystems auf	104.51995849609375	236.39288330078125	11.63995361328125	422.55401611328125	30
die Einkommensungleichheit.	104.51995849609375	250.91290283203125	11.63995361328125	138.84567260742188	30
• Erfassung der Armutsdynamik: Hierunter fallen Zugänge in und Abgänge aus dem	86.99996948242188	268.27362060546875	11.79925537109375	440.1925354003906	30
Niedrigeinkommensbereich, die Armutsdauer sowie die Ursachen für diese Prozesse.	104.51995849609375	283.07293701171875	11.63995361328125	396.60186767578125	30
• Repräsentativität der Armutspopulation: Durch Befragungsmethode, Stichprobendesign	86.99996948242188	300.31365966796875	11.91925048828125	440.1726989746094	30
und Panelmortalität können spezifische Stichprobenverzerrungen hervorgerufen werden,	104.51998901367188	315.23297119140625	11.63995361328125	422.6457214355469	30
die die Aussagefähigkeit der Daten beeinträchtigen.	104.51998901367188	329.7529296875	11.6400146484375	240.60894775390625	30
• Fallzahl: Zur Sicherstellung aussagekräftiger Ergebnisse ist eine ausreichend hohe Zahl	87.0	347.1136779785156	11.79925537109375	440.0577392578125	30
an Beobachtungsfällen erforderlich.	104.52000427246094	361.9129333496094	11.6400146484375	167.15586853027344	30
• Kosten: Zwischen der Qualität der erhobenen Daten und den damit verbundenen Kosten	87.0	379.1536865234375	11.91925048828125	440.15423583984375	30
besteht zweifellos ein Trade-off, der bei einer Beurteilung der verschiedener Erhebungs-	104.52000427246094	394.07293701171875	11.6400146484375	422.6761016845703	30
alternativen zu berücksichtigen ist.	104.52001953125	408.5929260253906	11.6400146484375	162.36135864257812	30
2.2 Derzeitige Quellen der Armutsberichterstattung und ihre Defizite	69.48001098632812	433.8857727050781	11.639984130859375	390.9723815917969	31
Die Armutsberichterstattung nutzt bereits eine Reihe von Individualdatensätzen zur Erfassung der	69.48001098632812	451.31292724609375	11.6400146484375	457.6222839355469	31
Armutslage auf der Personenebene. Hierbei sind das Sozio-Oekonomische Panel (SOEP) und der	69.48001098632812	465.8329162597656	11.6400146484375	457.7946472167969	31
deutsche Teil des Europäischen Haushaltspanels (ECHP), die Einkommens- und Verbrauchs-	69.48001098632812	480.4729309082031	11.6400146484375	457.8360900878906	31
stichprobe (EVS), der Mikrozensus (MZ), die Mikrodaten der Sozialhilfestatistik, die Einkommen-	69.48001098632812	495.1129455566406	11.6400146484375	457.8360900878906	31
steuerstatistik, die allgemeine Bevölkerungsumfrage der Sozialwissenschaften (ALLBUS), der	69.48001098632812	509.6329345703125	11.6400146484375	457.6746520996094	31
Wohlfahrtssurvey sowie die Erhebung „Alterssicherung und Altersvorsorge in Deutschland“	69.48004150390625	524.27294921875	11.6400146484375	457.694091796875	31
(ASID, AVID) zu nennen. Tabelle 1 enthält eine Übersicht der angeführten Datensätze nach	69.48004150390625	538.9129638671875	11.6400146484375	457.68017578125	31
Kriterien wie Befragungszeitraum und –abstand, Umfang des Datensatzes, Erfassungsmethode,	69.48004150390625	553.4329833984375	11.6400146484375	457.68896484375	31
Längsschnittbezug, Umfang und Güte der Informationen zu Einkommen und umfassender	69.48004150390625	568.072998046875	11.6400146484375	457.688720703125	31
Lebenslagenerfassung sowie dem Anteil von Niedrigeinkommensbeziehern und Ausländern.	69.48004150390625	582.7130126953125	11.639984130859375	431.1539001464844	31
Es wird deutlich, dass das NIEP der bisher einzige Datensatz ist, der umfassende Armuts-	69.48004150390625	600.2329711914062	11.639999389648438	457.71612548828125	31
informationen liefert. Die übrigen Datenquellen erfassen jeweils nur Teilaspekte der Armut und	69.48007202148438	614.7529296875	11.639999389648438	457.6497497558594	31
weisen teilweise verzerrte Ausschnitte im Zielbereich auf. Es ist nicht möglich, die verschiedenen	69.48007202148438	629.3929443359375	11.639999389648438	457.6711120605469	31
Teilaspekte auf der Individualebene miteinander zu verknüpfen. Die wesentlichen Informa-	69.48007202148438	644.032958984375	11.639999389648438	457.7160949707031	31
tionslücken betreffen die folgenden Punkte:	69.48007202148438	658.552978515625	11.639999389648438	203.57476806640625	31
5	521.2799682617188	760.1926879882812	11.640007019042969	5.82000732421875	32
Tabelle 1: Datenquellen (Mikrodaten) zur Armutslage	91.44000244140625	70.5789794921875	11.66656494140625	274.1976013183594	33
Mikrodaten für die Armutsberichterstattung	518.52001953125	36.73895263671875	11.6400146484375	219.6083984375	34
Zeit	188.28001403808594	102.09146118164062	9.720001220703125	16.424331665039062	35
Größe	266.52001953125	102.09146118164062	9.720001220703125	26.5074462890625	36
Datenerfassung	330.4800109863281	102.09146118164062	9.720001220703125	64.893310546875	37
Panel	412.6800231933594	102.09146118164062	9.720001220703125	23.268280029296875	38
Einkom-	511.44000244140625	102.09146118164062	9.720001220703125	35.99676513671875	39
mensinfob	508.55999755859375	110.03021240234375	13.4212646484375	41.94000244140625	39
Lebens-	569.8800048828125	102.09146118164062	9.720001220703125	32.87677001953125	40
lagenansatz	562.0800170898438	113.73147583007812	9.720001220703125	48.8179931640625	40
6-Monats-Abstand	160.0800018310547	132.15145874023438	9.720001220703125	73.06236267089844	41
zeitpunktbezogen	162.239990234375	143.43145751953125	9.720001220703125	68.63539123535156	41
Gesamtdauer 3 J.	162.95999145507812	154.59146118164062	9.720001220703125	67.29899597167969	41
jährlicher Abstand	160.55999755859375	171.51141357421875	9.720001220703125	72.28779602050781	42
zeitpunktbezogen	162.239990234375	182.79141235351562	9.720001220703125	68.63539123535156	42
lange Gesamtdauer	159.239990234375	193.951416015625	9.720001220703125	74.75271606445312	42
(ECHP: 1994-96)	161.87997436523438	205.11141967773438	9.720001220703125	69.3189697265625	42
5-Jahres-Abstand	162.47999572753906	222.27142333984375	9.720001220703125	68.26235961914062	43
einjährige	177.1199951171875	233.31143188476562	9.720001220703125	38.8792724609375	43
Erhebung	177.72000122070312	244.471435546875	9.720001220703125	37.79905700683594	43
kontinuierlich	169.32000732421875	255.75143432617188	9.720001220703125	54.70661926269531	43
jährlich,	180.48001098632812	272.79144287109375	9.720001220703125	32.155792236328125	44
Ende 1997 und	167.04000854492188	283.9514465332031	9.720001220703125	59.09761047363281	44
1998	186.8400115966797	295.2314453125	9.720001220703125	19.6199951171875	44
jährlich	181.67994689941406	312.1514587402344	9.720001220703125	29.751998901367188	45
jährlich, (früher 2-	160.559814453125	351.6314392089844	9.720001220703125	72.11676025390625	46
Jahres-Abstand)	164.87982177734375	362.7914733886719	9.720001220703125	63.3441162109375	46
zeitpunktbezogen	162.23980712890625	373.9514465332031	9.720001220703125	68.63539123535156	46
lange Gesamtdauer	159.23980712890625	385.1114807128906	9.720001220703125	74.75872802734375	46
2-Jahres-Abstand	162.47988891601562	402.1514587402344	9.720001220703125	68.26235961914062	47
zeitpunktbezogen	162.23988342285156	413.4314880371094	9.720001220703125	68.63539123535156	47
lange Gesamtdauer	159.23988342285156	424.5914611816406	9.720001220703125	74.75874328613281	47
unregelmäßig	169.9198760986328	441.6314697265625	9.720001220703125	53.62408447265625	48
2.000 HH mit	253.19998168945312	132.15145874023438	9.720001220703125	53.53533935546875	49
5.000 Personen	249.5999755859375	143.43145751953125	9.720001220703125	60.32470703125	49
12.000 HH mit	250.67999267578125	171.51141357421875	9.720001220703125	58.448150634765625	50
20.000 Personen	247.1999969482422	182.79141235351562	9.720001220703125	65.12321472167969	50
(ECHP: in D	254.87998962402344	193.951416015625	9.720001220703125	49.89366149902344	50
5000 HH)	260.2799987792969	205.11141967773438	9.720001220703125	38.895843505859375	50
0,2%-Stichprobe	246.9600067138672	222.27142333984375	9.720001220703125	65.62742614746094	51
aller HH (1998:	249.11997985839844	233.31143188476562	9.720001220703125	61.33341979980469	51
62.000 HH)	256.67999267578125	244.471435546875	9.720001220703125	45.99603271484375	51
1998: 720.000	251.6400146484375	272.79144287109375	9.720001220703125	56.487457275390625	52
Personen	261.84002685546875	283.9514465332031	9.720001220703125	35.9541015625	52
4 Mio. Personen	247.79994201660156	312.1514587402344	9.720001220703125	64.05876159667969	53
350.000 HH mit	248.27981567382812	351.6314697265625	9.720001220703125	63.362457275390625	54
800.000	263.87982177734375	362.7914733886719	9.720001220703125	31.769989013671875	54
Personen	261.8398132324219	373.95147705078125	9.720001220703125	35.9541015625	54
3.500 Personen	249.59988403320312	402.1514587402344	9.720001220703125	60.2047119140625	55
37.000 Personen	247.19989013671875	441.6314697265625	9.720001220703125	65.24322509765625	56
über 55 Jahre	253.4398956298828	452.7914733886719	9.720001220703125	52.52561950683594	56
CATI, Stichprobe	328.1999816894531	132.15145874023438	9.720001220703125	69.48910522460938	57
aus allen HH mit	330.1199951171875	143.43145751953125	9.720001220703125	65.80377197265625	57
Telefonanschluß	330.47998046875	154.59146118164062	9.720001220703125	65.13519287109375	57
Fragebogen,	338.8800048828125	171.51141357421875	9.720001220703125	48.247100830078125	58
tlw. Face-to-Face	329.2799987792969	182.79141235351562	9.720001220703125	67.55792236328125	58
Fragebogen,	338.8800048828125	222.27142333984375	9.720001220703125	48.247100830078125	59
Freiwillige nach	331.44000244140625	233.31143188476562	9.720001220703125	63.311431884765625	59
Quotenplan	340.32000732421875	244.471435546875	9.720001220703125	45.4669189453125	59
Amtl. Statistik,	333.72003173828125	272.79144287109375	9.720001220703125	58.7008056640625	60
geschichtete	339.0000305175781	283.9514465332031	9.720001220703125	48.114166259765625	60
25%-Stichprobe	331.4400329589844	295.2314453125	9.720001220703125	63.227447509765625	60
Amtl. Statistik,	333.7199401855469	312.1514587402344	9.720001220703125	58.7008056640625	61
10%-Stichprobe	331.43994140625	323.31146240234375	9.720001220703125	63.227447509765625	61
Face-toFace,	338.1598205566406	351.6314697265625	9.720001220703125	49.752899169921875	62
tlw. Fragebogen,	331.5598449707031	362.7914733886719	9.720001220703125	65.19647216796875	62
Klumpenstichprobe	324.4798583984375	373.95147705078125	9.720001220703125	76.90496826171875	62
Fragebogen,	338.8799133300781	402.1514587402344	9.720001220703125	48.247100830078125	63
2000: CAPI,	338.5198974609375	413.4314880371094	9.720001220703125	49.1317138671875	63
Klumpenstichprobe	324.4798889160156	424.5914611816406	9.720001220703125	76.90496826171875	63
Fragebogen	340.07989501953125	441.6314697265625	9.720001220703125	45.952911376953125	64
ja	420.8399963378906	132.15145874023438	9.720001220703125	6.928924560546875	65
ja	420.8399658203125	171.51141357421875	9.720001220703125	6.928924560546875	66
nein	415.91998291015625	222.27142333984375	9.720001220703125	16.6943359375	67
nein	415.9200134277344	272.79144287109375	9.720001220703125	16.6943359375	68
nein	415.919921875	312.1514587402344	9.720001220703125	16.6943359375	69
zum	415.91986083984375	351.6314697265625	9.720001220703125	16.77923583984375	70
Teil	416.5198669433594	362.7914733886719	9.720001220703125	15.61480712890625	70
nein	415.9198913574219	402.1514587402344	9.720001220703125	16.6943359375	71
nein	415.9198913574219	441.6314697265625	9.720001220703125	16.6943359375	72
a) + = erfasst; - = nicht erfasst; b) ++ = sehr detailliert; + = detailliert; -- = grob klassifiziert; c) + = gut; - = unzureichend	91.44000244140625	472.1507873535156	8.760002136230469	435.741943359375	73
Dynamika	451.6800231933594	98.39019775390625	13.4212646484375	41.6231689453125	74
nur Aus-	455.3999938964844	132.15145874023438	9.720001220703125	34.316741943359375	75
